TE_subfamily,names,scores,logfoldchanges,pvals,pvals_adj,bulk_TE,bulk_baseMean,bulk_log2FoldChange,bulk_pvalue,bulk_padj,is_TE,bulk_lfcSE,bulk_stat,bulk_TE_family,bulk_TE_class,bulk_significance
MER1B,MER1B:TE,-4.486652,-0.1550204,7.235111228802394e-06,6.914189760942955e-05,MER1B:hAT-Charlie:DNA,4111.74538089572,0.0045245371186923,0.923034880479308,0.995278921297154,True,0.0468322568158498,0.0966115542217699,hAT-Charlie,DNA,Not Significant
MIR100HG,MIR100HG,-8.731456,-0.17577633,2.514147706486362e-18,5.1897465191241494e-17,,,,,,True,,,,,
MIRLET7BHG,MIRLET7BHG,-4.4598556,-0.19031353,8.201498210871926e-06,7.798039504199801e-05,,,,,,True,,,,,
Tigger10,Tigger10:TE,-3.450826,-0.19778214,0.0005588738976486,0.004135144016206,Tigger10:TcMar-Tigger:DNA,1078.24652871151,-0.101180218126996,0.155893798402949,0.995278921297154,True,0.0713029894409055,-1.4190178970105,TcMar-Tigger,DNA,Not Significant
AluSq10,AluSq10:TE,-8.874457,-0.20030625,7.027525864471764e-19,1.4790776600609166e-17,AluSq10:Alu:SINE,710.148053991954,-0.0050318689990441,0.940656958952132,0.995278921297154,True,0.0675925138950954,-0.0744441759756667,Alu,SINE,Not Significant
AluYj4,AluYj4:TE,-14.720037,-0.2127218,4.793953555888377e-49,2.156920271290796e-47,AluYj4:Alu:SINE,872.629291974281,0.117964041706362,0.0286348485275117,0.995278921297154,True,0.0539023358328439,2.18847736157816,Alu,SINE,Not Significant
AluYb8,AluYb8:TE,-12.005222,-0.22743551,3.335650034683964e-33,1.0873423187898755e-31,AluYb8:Alu:SINE,495.944197037497,0.121063915449304,0.117862322864221,0.995278921297154,True,0.0774160272244054,1.56380945638526,Alu,SINE,Not Significant
AluYg6,AluYg6:TE,-4.9490776,-0.24809253,7.456608424483236e-07,7.868973532227655e-06,AluYg6:Alu:SINE,150.216103620301,0.113347746417667,0.256550419153784,0.995278921297154,True,0.0999026315464364,1.1345821893088,Alu,SINE,Not Significant
MIR325HG,MIR325HG,-3.7934587,-0.38723284,0.0001485633528941,0.0011999654854165,,,,,,True,,,,,
MER41E,MER41E:TE,-2.8595266,-0.43367776,0.0042427377041647,0.0266936323421962,MER41E:ERV1:LTR,363.555295440479,-0.0703018800055173,0.273593642384723,0.995278921297154,True,0.0642129367451088,-1.09482424522302,ERV1,LTR,Not Significant
MIR181A2HG,MIR181A2HG,-2.6572585,-0.4384109,0.0078779010165633,0.0469782371136529,,,,,,True,,,,,
THEM4,THEM4,-2.9508898,-0.4689524,0.0031685996133749,0.0205021014811588,,,,,,True,,,,,
MER85,MER85:TE,-2.8064477,-0.54149544,0.0050091031012975,0.0310341347975687,MER85:PiggyBac:DNA,449.153351351009,-0.0540905492698966,0.531909620235523,0.995278921297154,True,0.0865319181397927,-0.625093612076333,PiggyBac,DNA,Not Significant
MIR181A1HG,MIR181A1HG,-21.561182,-0.6047001,4.1585199956170384e-103,4.400856284094017e-101,,,,,,True,,,,,
MER57-int,MER57-int:TE,-11.781496,-0.87008256,4.86221394671009e-32,1.5382509491407556e-30,MER57-int:ERV1:LTR,1242.35860233335,-0.0500181011579506,0.527541977359253,0.995278921297154,True,0.0791722974938708,-0.63176265867266,ERV1,LTR,Not Significant
MER31B,MER31B:TE,-18.185808,-0.9877264,6.686265655965842e-74,4.609076015826912e-72,MER31B:ERV1:LTR,2052.99438167603,0.0499523310399037,0.525479163397787,0.995278921297154,True,0.0786747285903503,0.634922190834612,ERV1,LTR,Not Significant
