"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","TE","TE_family","TE_class","significance"
3965.54293075374,0.0459480594132071,0.0394686726502936,1.16416530701002,0.244357026763154,0.995278921297154,"MLT1J1:ERVL-MaLR:LTR","ERVL-MaLR","LTR","Not Significant"
475.247307471315,-0.0581652251353595,0.103270947585942,-0.563229315650022,0.573278743005915,0.995278921297154,"MLT1J2-int:ERVL-MaLR:LTR","ERVL-MaLR","LTR","Not Significant"
4883.76807810146,0.0593466606795734,0.0486325988462262,1.2203061750252,0.222348829809785,0.995278921297154,"MLT1J2:ERVL-MaLR:LTR","ERVL-MaLR","LTR","Not Significant"
16825.1590009983,-0.0158777189189325,0.045080839917709,-0.352205481262457,0.724684166545939,0.995278921297154,"MLT1J:ERVL-MaLR:LTR","ERVL-MaLR","LTR","Not Significant"
146.808858043903,0.130315446679083,0.105327020111989,1.23724611728808,0.215995725151345,0.995278921297154,"MLT1K-int:ERVL-MaLR:LTR","ERVL-MaLR","LTR","Not Significant"
12506.2571223169,0.0415494145885228,0.0350336755118626,1.18598502673389,0.23562821271651,0.995278921297154,"MLT1K:ERVL-MaLR:LTR","ERVL-MaLR","LTR","Not Significant"
159.558997909527,0.160537601356033,0.21297683811426,0.753779625885449,0.450981559888587,0.995278921297154,"MLT1L-int:ERVL-MaLR:LTR","ERVL-MaLR","LTR","Not Significant"
9607.40913841538,-0.0957311563462322,0.075500937172956,-1.26794659683407,0.204817022168274,0.995278921297154,"MLT1L:ERVL-MaLR:LTR","ERVL-MaLR","LTR","Not Significant"
1569.5422483023,-0.0687161591924766,0.0715825620134114,-0.959956688608076,0.337077013520212,0.995278921297154,"MLT1M:ERVL-MaLR:LTR","ERVL-MaLR","LTR","Not Significant"
3276.35789735638,0.0121357910768456,0.0431990744904169,0.280927108277233,0.778766308166871,0.995278921297154,"MLT1N2:ERVL-MaLR:LTR","ERVL-MaLR","LTR","Not Significant"
3087.61853543939,0.0141411874917582,0.0498215981932252,0.283836488683359,0.776535690065898,0.995278921297154,"MLT1O:ERVL-MaLR:LTR","ERVL-MaLR","LTR","Not Significant"
2787.55509552889,0.0195668678221395,0.0609445412154011,0.321060220192367,0.748164755391583,0.995278921297154,"MLT2A1:ERVL:LTR","ERVL","LTR","Not Significant"
3470.57039393276,0.0210401032218236,0.059053465519521,0.356289051569184,0.721624107665381,0.995278921297154,"MLT2A2:ERVL:LTR","ERVL","LTR","Not Significant"
3621.08565430064,0.00588941853720014,0.041830925364762,0.140791017311832,0.888035039526148,0.995278921297154,"MLT2B1:ERVL:LTR","ERVL","LTR","Not Significant"
1783.48510212416,0.0254595152754342,0.044464368622123,0.572582408440339,0.566927473518716,0.995278921297154,"MLT2B2:ERVL:LTR","ERVL","LTR","Not Significant"
3550.49495053691,-0.0105087455610083,0.0459839618299949,-0.228530669015856,0.819233716429751,0.995278921297154,"MLT2B3:ERVL:LTR","ERVL","LTR","Not Significant"
4006.41506002172,0.0441131546586587,0.0490427380592857,0.899483927780135,0.368394952882341,0.995278921297154,"MLT2B4:ERVL:LTR","ERVL","LTR","Not Significant"
246.474931592119,0.167090111915544,0.123734069050655,1.35039696986882,0.176888682295145,0.995278921297154,"MLT2B5:ERVL:LTR","ERVL","LTR","Not Significant"
2107.36495970054,0.0124533832037211,0.0374308476524551,0.332703745299882,0.739357922126505,0.995278921297154,"MLT2C1:ERVL:LTR","ERVL","LTR","Not Significant"
906.782729378909,-0.0189534193086384,0.0527011415434075,-0.3596396349978,0.719116639631762,0.995278921297154,"MLT2C2:ERVL:LTR","ERVL","LTR","Not Significant"
3269.44339470179,0.0106618096707646,0.0412002848854118,0.258779998740731,0.795804991024545,0.995278921297154,"MLT2D:ERVL:LTR","ERVL","LTR","Not Significant"
367.18464420647,-0.0282807126487058,0.0887367327953236,-0.318703560045837,0.749951314800642,0.995278921297154,"MLT2E:ERVL:LTR","ERVL","LTR","Not Significant"
1573.52659564517,-0.00450360929439058,0.107627228758437,-0.0418445159867364,0.966622647445145,0.995278921297154,"MLT2F:ERVL:LTR","ERVL","LTR","Not Significant"
335.680561133283,-0.0362832865684033,0.272059925602189,-0.133365053629609,0.893904681644336,0.995278921297154,"MSR1:Satellite:Satellite","Satellite","Satellite","Not Significant"
126.956831634449,0.14201476701935,0.156360419221151,0.908252662193807,0.363744746504114,0.995278921297154,"MST-int:ERVL-MaLR:LTR","ERVL-MaLR","LTR","Not Significant"
2345.59484790534,0.0430232589547339,0.0767796053965889,0.560347487233182,0.575242442647383,0.995278921297154,"MSTA-int:ERVL-MaLR:LTR","ERVL-MaLR","LTR","Not Significant"
17.7489714571021,0.256092117281915,0.342099815097854,0.748588879560377,0.454105036733848,0.995278921297154,"MSTA1-int:ERVL-MaLR:LTR","ERVL-MaLR","LTR","Not Significant"
548.033784556749,-0.0874243375781077,0.122004429050205,-0.71656691694473,0.473641363858491,0.995278921297154,"MSTA1:ERVL-MaLR:LTR","ERVL-MaLR","LTR","Not Significant"
21822.2332149018,0.0721733050663853,0.0591259201099601,1.22067115289132,0.222210554171542,0.995278921297154,"MSTA:ERVL-MaLR:LTR","ERVL-MaLR","LTR","Not Significant"
831.071203925513,0.105086167767318,0.091730154692704,1.14560111796777,0.251960234486235,0.995278921297154,"MSTB-int:ERVL-MaLR:LTR","ERVL-MaLR","LTR","Not Significant"
163.353442233802,-0.0147199340826365,0.133131982820818,-0.110566475243203,0.911960133320563,0.995278921297154,"MSTB1-int:ERVL-MaLR:LTR","ERVL-MaLR","LTR","Not Significant"
4979.00734956425,0.0489720199307531,0.0523502220030167,0.935469193004208,0.349546552607067,0.995278921297154,"MSTB1:ERVL-MaLR:LTR","ERVL-MaLR","LTR","Not Significant"
130.512643749877,-0.0392683174936986,0.215772187342177,-0.18198970857827,0.855590802398356,0.995278921297154,"MSTB2-int:ERVL-MaLR:LTR","ERVL-MaLR","LTR","Not Significant"
1697.61308187909,-0.00377851768617308,0.0474961721322818,-0.0795541517672101,0.936591861171724,0.995278921297154,"MSTB2:ERVL-MaLR:LTR","ERVL-MaLR","LTR","Not Significant"
11576.7196389037,0.0285623457160225,0.0532418823663738,0.536463859776335,0.591638006753905,0.995278921297154,"MSTB:ERVL-MaLR:LTR","ERVL-MaLR","LTR","Not Significant"
108.750271897432,0.216165923803391,0.15308612090463,1.41205435558759,0.157933957070423,0.995278921297154,"MSTC-int:ERVL-MaLR:LTR","ERVL-MaLR","LTR","Not Significant"
2185.00162135358,-0.0354603033014304,0.043522170386863,-0.814764130240479,0.415207336716092,0.995278921297154,"MSTC:ERVL-MaLR:LTR","ERVL-MaLR","LTR","Not Significant"
617.267165397762,0.03454239250648,0.0945666197987917,0.365270457799754,0.714909528387315,0.995278921297154,"MSTD-int:ERVL-MaLR:LTR","ERVL-MaLR","LTR","Not Significant"
8097.69906832764,0.0121224686075158,0.0313014197530127,0.387281749619329,0.698547635094918,0.995278921297154,"MSTD:ERVL-MaLR:LTR","ERVL-MaLR","LTR","Not Significant"
315.167668406465,-0.0705461583011299,0.100384478238664,-0.702759625182354,0.482205562509164,0.995278921297154,"MamGyp-int:Gypsy:LTR","Gypsy","LTR","Not Significant"
428.736018170449,0.0701694447155917,0.0782897646258339,0.896278652144999,0.370103957741209,0.995278921297154,"MamGypLTR1a:Gypsy:LTR","Gypsy","LTR","Not Significant"
494.148469549932,0.0775923105240971,0.0926419757932043,0.837550255807355,0.402283340586289,0.995278921297154,"MamGypLTR1b:Gypsy:LTR","Gypsy","LTR","Not Significant"
497.694575301042,0.00364363394940272,0.0816721715847263,0.04461291868091,0.9644158452949,0.995278921297154,"MamGypLTR1c:Gypsy:LTR","Gypsy","LTR","Not Significant"
298.822062197095,-0.0256037709962303,0.0963654264939808,-0.265694574576802,0.790474442111137,0.995278921297154,"MamGypLTR1d:Gypsy:LTR","Gypsy","LTR","Not Significant"
194.750405269773,-0.0168719841867014,0.093368375211517,-0.180703414282186,0.856600378699223,0.995278921297154,"MamGypLTR2b:Gypsy:LTR","Gypsy","LTR","Not Significant"
228.721865242912,0.0635903724430898,0.106968281105035,0.594478772456378,0.55219193600797,0.995278921297154,"MamGypLTR2c:Gypsy:LTR","Gypsy","LTR","Not Significant"
279.725035732069,-0.0553766865307999,0.114618787688408,-0.483137953625385,0.628997787076897,0.995278921297154,"MamGypLTR3:Gypsy:LTR","Gypsy","LTR","Not Significant"
505.060507492545,0.0183531485159166,0.078067628712024,0.23509294209022,0.814136596599464,0.995278921297154,"MamGypLTR3a:Gypsy:LTR","Gypsy","LTR","Not Significant"
1208.5303497544,-0.046964553669776,0.052796370624087,-0.889541328591811,0.373712222157543,0.995278921297154,"MamGypsy2-I:Gypsy:LTR","Gypsy","LTR","Not Significant"
385.675931038377,-0.0107873943928485,0.0675784869021099,-0.159627640205595,0.873174404432492,0.995278921297154,"MamGypsy2-LTR:Gypsy:LTR","Gypsy","LTR","Not Significant"
7531.29700309225,-0.0598669300934924,0.0730739653435704,-0.819264834089915,0.412635331510736,0.995278921297154,"MamRTE1:RTE-Bo.B:LINE","RTE-Bo.B","LINE","Not Significant"
788.893642047674,-0.0197253679099257,0.0910897959930113,-0.216548601244415,0.828560145419809,0.995278921297154,"MamRep1151:LTR:LTR?","LTR","LTR?","Not Significant"
13.8649579339602,0.103002702927421,0.291478330446391,0.353380310535177,0.723803344777486,0.995278921297154,"MamRep1161:TcMar-Tigger:DNA","TcMar-Tigger","DNA","Not Significant"
1927.74155950918,-0.0338244555933819,0.0399488808339851,-0.84669344640581,0.397166012556716,0.995278921297154,"MamRep137:TcMar-Tigger:DNA","TcMar-Tigger","DNA","Not Significant"
192.103482483072,-0.0107424403854345,0.102998643983721,-0.104296910813043,0.916933729359095,0.995278921297154,"MamRep137:TcMar:DNA","TcMar","DNA","Not Significant"
862.755371165811,0.00336190396827623,0.0820064308306666,0.0409956138100701,0.967299392596818,0.995278921297154,"MamRep1527:LTR:LTR","LTR","LTR","Not Significant"
565.341910686373,0.0681575816029693,0.0686575272913295,0.992718268366427,0.320847269670304,0.995278921297154,"MamRep1879:hAT-Tip100:DNA","hAT-Tip100","DNA","Not Significant"
208.884750127757,0.100345132458847,0.0771280443884482,1.30102005378832,0.193251590570221,0.995278921297154,"MamRep1894:hAT:DNA","hAT","DNA","Not Significant"
747.112589177581,0.0493515332261384,0.0638153526426343,0.773348907158859,0.439315918894387,0.995278921297154,"MamRep38:hAT:DNA","hAT","DNA","Not Significant"
341.774799902294,-0.0369890150788932,0.0765409860264007,-0.483257624433201,0.628912824295035,0.995278921297154,"MamRep4096:hAT-Tip100:DNA","hAT-Tip100","DNA","Not Significant"
33.6449191491682,-0.20371699368456,0.200550986762479,-1.01578654372731,0.309731045244581,0.995278921297154,"MamRep4096:hAT:DNA","hAT","DNA","Not Significant"
241.172968015106,0.0892400592202564,0.08597172634173,1.03801636907389,0.299262434357913,0.995278921297154,"MamRep488:hAT-Tip100:DNA","hAT-Tip100","DNA","Not Significant"
449.561316012774,-0.00517165025929233,0.138318733343959,-0.0373893697134424,0.970174548485406,0.995278921297154,"MamRep564:MamRep564:Unknown","MamRep564","Unknown","Not Significant"
3573.36281040351,0.0147363491912123,0.0470384558086065,0.313283013608538,0.754065654238183,0.995278921297154,"MamRep605:LTR:LTR?","LTR","LTR?","Not Significant"
523.061914075006,0.00342010947810361,0.0928281699505036,0.03684344396671,0.970609834270511,0.995278921297154,"MamTip1:hAT-Tip100:DNA","hAT-Tip100","DNA","Not Significant"
4901.91288059553,-0.315617743169387,0.216686794860767,-1.45656196249609,0.145237333912722,0.995278921297154,"MamTip2:hAT-Tip100:DNA","hAT-Tip100","DNA","Not Significant"
487.849146490708,0.098195467427954,0.0646832539654121,1.5180972107628,0.128989894225657,0.995278921297154,"MamTip3:hAT-Tip100:DNA","hAT-Tip100","DNA","Not Significant"
723.229456765018,-0.0789886360448198,0.0925981220670894,-0.853026327980936,0.393644704149926,0.995278921297154,"Mam_R4:Dong-R4:LINE","Dong-R4","LINE","Not Significant"
66.3424265981675,0.111548578211207,0.189783018137706,0.587769018038628,0.556687342285109,0.995278921297154,"Merlin1_HS:Merlin:DNA","Merlin","DNA","Not Significant"
164.925640903291,0.148204694462918,0.0986289749789852,1.50264863337063,0.132929675181629,0.995278921297154,"ORSL-2a:hAT-Tip100:DNA","hAT-Tip100","DNA","Not Significant"
335.902427259054,0.0767919262728434,0.0800108405783749,0.959769022769128,0.33717147604807,0.995278921297154,"ORSL-2b:hAT-Tip100:DNA","hAT-Tip100","DNA","Not Significant"
395.690790142198,0.0453955139214757,0.0635207092565595,0.714656911939122,0.474821068649349,0.995278921297154,"ORSL:hAT-Tip100:DNA","hAT-Tip100","DNA","Not Significant"
3718.62640759776,-0.104086378393585,0.162612218111853,-0.640089530800131,0.522114394884176,0.995278921297154,"OldhAT1:hAT-Ac:DNA","hAT-Ac","DNA","Not Significant"
459.911586613996,-0.12910093516351,0.0874377947510723,-1.47648892027811,0.139812687458938,0.995278921297154,"PABL_A-int:ERV1:LTR","ERV1","LTR","Not Significant"
410.93584947264,0.0190018352869093,0.0828373662452638,0.229387245734599,0.818567948335923,0.995278921297154,"PABL_A:ERV1:LTR","ERV1","LTR","Not Significant"
286.044454945895,0.0765329818351498,0.0907063407421612,0.843744563047691,0.398812159772756,0.995278921297154,"PABL_B-int:ERV1:LTR","ERV1","LTR","Not Significant"
174.51837040648,0.0399846631032653,0.142000605217704,0.281580934404921,0.778264861038435,0.995278921297154,"PABL_B:ERV1:LTR","ERV1","LTR","Not Significant"
494.76765608127,0.113511491649193,0.131831484343206,0.861034768854459,0.389218893975197,0.995278921297154,"PRIMA4-int:ERV1:LTR","ERV1","LTR","Not Significant"
194.969091330058,-0.0366029593827722,0.105806665966215,-0.345941903078772,0.729386376528376,0.995278921297154,"PRIMA41-int:ERV1:LTR","ERV1","LTR","Not Significant"
364.23879664736,0.0220395256758472,0.0970369564664216,0.22712507150277,0.820326489196245,0.995278921297154,"PRIMA4_LTR:ERV1:LTR","ERV1","LTR","Not Significant"
17.1709426974983,-0.145380525680238,0.252128458948784,-0.576612915044904,0.564200972704795,0.995278921297154,"PRIMAX-int:ERV1:LTR","ERV1","LTR","Not Significant"
2832.43392464523,-0.101503999308709,0.26147217691338,-0.388201913132556,0.697866617502179,0.995278921297154,"Penelope1_Vert:Penelope:LINE","Penelope","LINE","Not Significant"
2042.74483820828,-0.0130686828554787,0.0598719360108235,-0.218277271894401,0.827213081918678,0.995278921297154,"Plat_L3:CR1:LINE","CR1","LINE","Not Significant"
161.760895995751,0.087067795377697,0.125125971273036,0.695841115092783,0.486528337546983,0.995278921297154,"PrimLTR79:ERV1:LTR","ERV1","LTR","Not Significant"
72.5551567157899,0.218465764933627,0.257645346021076,0.847932121839125,0.396475774159602,0.995278921297154,"REP522:telo:Satellite","telo","Satellite","Not Significant"
366.92727272356,-0.194177712026624,0.108910394872438,-1.78291257004492,0.0746005365649625,0.995278921297154,"Ricksha:MULE-MuDR:DNA","MULE-MuDR","DNA","Not Significant"
564.546421795059,-0.109125154622166,0.109741547806661,-0.99438322862385,0.320036330023042,0.995278921297154,"Ricksha_0:MULE-MuDR:DNA","MULE-MuDR","DNA","Not Significant"
107.951485361631,-0.0259934071086429,0.151426436294976,-0.171656995598894,0.863707196413655,0.995278921297154,"Ricksha_a:MULE-MuDR:DNA","MULE-MuDR","DNA","Not Significant"
468.082230579371,0.102849950777608,0.127746958811889,0.805106843514429,0.420758027000875,0.995278921297154,"Ricksha_b:MULE-MuDR:DNA","MULE-MuDR","DNA","Not Significant"
708.226495229766,-0.0559421212939776,0.0777174187221164,-0.71981445361692,0.471639244564947,0.995278921297154,"Ricksha_c:MULE-MuDR:DNA","MULE-MuDR","DNA","Not Significant"
12.8980691954575,0.843880600712956,0.651808154595192,1.29467634727131,0.195431902690299,0.995278921297154,"SAR:Satellite:Satellite","Satellite","Satellite","Not Significant"
180.321852724998,0.0742292726905859,0.188305707605429,0.394195553785996,0.69343666806118,0.995278921297154,"SATR1:Satellite:Satellite","Satellite","Satellite","Not Significant"
138.075105696697,0.0350435057259734,0.146022558052543,0.239986932110611,0.810340387282398,0.995278921297154,"SATR2:Satellite:Satellite","Satellite","Satellite","Not Significant"
561.147268959548,0.0763755317339287,0.198745904680687,0.384287323336985,0.700765502553118,0.995278921297154,"SST1:centr:Satellite","centr","Satellite","Not Significant"
1705.5930536943,-0.199841854497139,0.180734528879682,-1.1057203940824,0.268847560023861,0.995278921297154,"SVA_A:SVA:Retroposon","SVA","Retroposon","Not Significant"
1531.87372982531,0.0276718300343703,0.0787100342829985,0.351566738427244,0.725163213510583,0.995278921297154,"SVA_B:SVA:Retroposon","SVA","Retroposon","Not Significant"
1300.43292774191,0.013342296693643,0.0785207010279962,0.169920753622486,0.865072459434618,0.995278921297154,"SVA_C:SVA:Retroposon","SVA","Retroposon","Not Significant"
4409.3485263097,0.0245825574329199,0.100331416446626,0.245013559097886,0.806445932650562,0.995278921297154,"SVA_D:SVA:Retroposon","SVA","Retroposon","Not Significant"
805.360633544299,0.109326924248476,0.0953018242930497,1.14716507327604,0.251313403570957,0.995278921297154,"SVA_E:SVA:Retroposon","SVA","Retroposon","Not Significant"
1264.7717895928,0.0560968344410305,0.0875276175449089,0.640904391259687,0.521584802652724,0.995278921297154,"SVA_F:SVA:Retroposon","SVA","Retroposon","Not Significant"
72.7809468470212,0.529930606513417,0.434749921683005,1.21893203444856,0.222869989803829,0.995278921297154,"TAR1:telo:Satellite","telo","Satellite","Not Significant"
65.8843486598639,-0.222409506203556,0.189115733030077,-1.17604972701125,0.23957500548912,0.995278921297154,"THE1-int:ERVL-MaLR:LTR","ERVL-MaLR","LTR","Not Significant"
1792.11178626207,0.0378881470978493,0.0742407635337556,0.510341560275339,0.609812191059268,0.995278921297154,"THE1A-int:ERVL-MaLR:LTR","ERVL-MaLR","LTR","Not Significant"
3680.57843389275,0.0317346685511249,0.0612099229499714,0.518456273455246,0.604139960921682,0.995278921297154,"THE1A:ERVL-MaLR:LTR","ERVL-MaLR","LTR","Not Significant"
26317.3132952162,0.0541099907999251,0.0466709407437387,1.15939361704819,0.24629577737636,0.995278921297154,"THE1B:ERVL-MaLR:LTR","ERVL-MaLR","LTR","Not Significant"
1561.90799675551,0.07747489139798,0.0993512584549881,0.779807851483639,0.435503984196376,0.995278921297154,"THE1C-int:ERVL-MaLR:LTR","ERVL-MaLR","LTR","Not Significant"
9231.14434213026,0.100660093049022,0.059477854587441,1.69239616571974,0.0905704629457674,0.995278921297154,"THE1C:ERVL-MaLR:LTR","ERVL-MaLR","LTR","Not Significant"
1794.27811401188,0.0418871545871779,0.0982071837484411,0.426518234088378,0.669730264196316,0.995278921297154,"THE1D-int:ERVL-MaLR:LTR","ERVL-MaLR","LTR","Not Significant"
12380.5411979248,0.0576988247552208,0.0548229782868175,1.05245695433323,0.292589949888329,0.995278921297154,"THE1D:ERVL-MaLR:LTR","ERVL-MaLR","LTR","Not Significant"
1078.24652871151,-0.101180218126996,0.0713029894409055,-1.4190178970105,0.155893798402949,0.995278921297154,"Tigger10:TcMar-Tigger:DNA","TcMar-Tigger","DNA","Not Significant"
415.36383448495,-0.177934678234702,0.078155563274226,-2.2766732242768,0.022805746609081,0.995278921297154,"Tigger11a:TcMar-Tigger:DNA","TcMar-Tigger","DNA","Not Significant"
866.549339663413,-0.0467805224368621,0.062728515231909,-0.745761672564913,0.455811396569774,0.995278921297154,"Tigger12:TcMar-Tigger:DNA","TcMar-Tigger","DNA","Not Significant"
478.723009308271,-0.0433070748117067,0.0671151226887447,-0.64526552402428,0.518755130428127,0.995278921297154,"Tigger12A:TcMar-Tigger:DNA","TcMar-Tigger","DNA","Not Significant"
727.323744549858,-0.0342125754604536,0.0674425774773506,-0.507284518773669,0.611955199430801,0.995278921297154,"Tigger12c:TcMar-Tigger:DNA","TcMar-Tigger","DNA","Not Significant"
3904.4706409371,-0.0879628272173781,0.0555524437937849,-1.58341957995409,0.113325863116063,0.995278921297154,"Tigger13a:TcMar-Tigger:DNA","TcMar-Tigger","DNA","Not Significant"
1210.97003942112,-0.0671461150715717,0.0706431631608974,-0.950497005897643,0.34185977453769,0.995278921297154,"Tigger14a:TcMar-Tigger:DNA","TcMar-Tigger","DNA","Not Significant"
3586.41300123446,-0.0178277516540081,0.0492451185439887,-0.362020687148581,0.717336571376056,0.995278921297154,"Tigger15a:TcMar-Tigger:DNA","TcMar-Tigger","DNA","Not Significant"
2408.99664618965,-0.0286188708178554,0.0819658274360361,-0.349156126560045,0.726972101833481,0.995278921297154,"Tigger16a:TcMar-Tigger:DNA","TcMar-Tigger","DNA","Not Significant"
1067.60856387822,-0.0164211778320734,0.0863003357370587,-0.190279420025731,0.849090179476246,0.995278921297154,"Tigger16b:TcMar-Tigger:DNA","TcMar-Tigger","DNA","Not Significant"
181.851196757539,-0.194103960248797,0.175488614688395,-1.10607722668194,0.268693094747578,0.995278921297154,"Tigger17:TcMar-Tigger:DNA","TcMar-Tigger","DNA","Not Significant"
3618.79402883792,-0.0425053930582468,0.0375225669101858,-1.1327954497353,0.257300162757352,0.995278921297154,"Tigger17a:TcMar-Tigger:DNA","TcMar-Tigger","DNA","Not Significant"
50.6025357802245,-0.0314120574111412,0.188346642749012,-0.16677789926418,0.867544808946513,0.995278921297154,"Tigger17b:TcMar-Tigger:DNA","TcMar-Tigger","DNA","Not Significant"
507.080271604284,0.0670710856762186,0.0580111388127135,1.15617598704198,0.247609179794555,0.995278921297154,"Tigger17c:TcMar-Tigger:DNA","TcMar-Tigger","DNA","Not Significant"
1025.89624299407,-0.0125304381062797,0.0618962178992318,-0.202442710258637,0.839570641602003,0.995278921297154,"Tigger18a:TcMar-Tigger:DNA","TcMar-Tigger","DNA","Not Significant"
4354.22270972801,-0.0883344331860077,0.0922404533655382,-0.957653935588853,0.33823729216616,0.995278921297154,"Tigger19a:TcMar-Tigger:DNA","TcMar-Tigger","DNA","Not Significant"
3533.66753019679,-0.0523132803715802,0.0708589766750389,-0.738273156434227,0.460348475239267,0.995278921297154,"Tigger19b:TcMar-Tigger:DNA","TcMar-Tigger","DNA","Not Significant"
22601.1770061859,-0.068704920008999,0.0544868744067462,-1.26094441564247,0.2073288742216,0.995278921297154,"Tigger1:TcMar-Tigger:DNA","TcMar-Tigger","DNA","Not Significant"
291.352605449354,0.0403090798256072,0.088325080547126,0.456371843375792,0.648122609522586,0.995278921297154,"Tigger1a_Art:TcMar-Tigger:DNA","TcMar-Tigger","DNA","Not Significant"
31.9014870247499,-0.00879465700846208,0.212139267417289,-0.041456997167632,0.966931574648531,0.995278921297154,"Tigger1a_Mars:TcMar-Tigger:DNA","TcMar-Tigger","DNA","Not Significant"
933.540750739336,-0.0399323751828844,0.057592523146008,-0.693360405163153,0.488083403857012,0.995278921297154,"Tigger20a:TcMar-Tigger:DNA","TcMar-Tigger","DNA","Not Significant"
5927.15838746894,-0.026857329943241,0.0458939048728671,-0.585204724192456,0.558410068732599,0.995278921297154,"Tigger2:TcMar-Tigger:DNA","TcMar-Tigger","DNA","Not Significant"
6042.35747482544,-0.0261726427617726,0.0565401289258695,-0.462903839432129,0.643433295331317,0.995278921297154,"Tigger2a:TcMar-Tigger:DNA","TcMar-Tigger","DNA","Not Significant"
1682.77777371717,-0.149200825330256,0.0789860162231563,-1.88895240530582,0.0588982064495355,0.995278921297154,"Tigger2b_Pri:TcMar-Tigger:DNA","TcMar-Tigger","DNA","Not Significant"
762.447955353649,-0.072634375524686,0.0530155283553159,-1.37005850508331,0.170668639464645,0.995278921297154,"Tigger3:TcMar-Tigger:DNA","TcMar-Tigger","DNA","Not Significant"
4368.00025159139,-0.0936828784895228,0.0483427612589383,-1.93788844596049,0.0526368338906322,0.995278921297154,"Tigger3a:TcMar-Tigger:DNA","TcMar-Tigger","DNA","Not Significant"
7697.34683289502,-0.0976401111999916,0.0531742003055059,-1.83623092851443,0.0663235102630527,0.995278921297154,"Tigger3b:TcMar-Tigger:DNA","TcMar-Tigger","DNA","Not Significant"
1679.02492132605,-0.0471289536138388,0.0567600465409364,-0.83031915028203,0.406358363509076,0.995278921297154,"Tigger3c:TcMar-Tigger:DNA","TcMar-Tigger","DNA","Not Significant"
203.449311531107,-0.0419921592928984,0.095244500104189,-0.440888022373604,0.659294065286059,0.995278921297154,"Tigger3d:TcMar-Tigger:DNA","TcMar-Tigger","DNA","Not Significant"
1491.73301319644,-0.0452163272239866,0.0696462186478233,-0.649228746396553,0.516190533649923,0.995278921297154,"Tigger4:TcMar-Tigger:DNA","TcMar-Tigger","DNA","Not Significant"
2333.73526098144,-0.068206685240218,0.0810907307853646,-0.841115680912423,0.400283131204944,0.995278921297154,"Tigger4a:TcMar-Tigger:DNA","TcMar-Tigger","DNA","Not Significant"
2119.44774473878,-0.0796300614676066,0.0637219730684561,-1.24964839651247,0.211428015671029,0.995278921297154,"Tigger4b:TcMar-Tigger:DNA","TcMar-Tigger","DNA","Not Significant"
404.111028291353,0.044939590736355,0.0846121100212125,0.531124808553865,0.595332293730396,0.995278921297154,"Tigger5:TcMar-Tigger:DNA","TcMar-Tigger","DNA","Not Significant"
895.949020233414,0.0143163821735779,0.053280166737432,0.268700025736217,0.788160531977175,0.995278921297154,"Tigger5b:TcMar-Tigger:DNA","TcMar-Tigger","DNA","Not Significant"
896.763358098729,-0.130268309681077,0.0814194457978658,-1.59996556602074,0.109606222500991,0.995278921297154,"Tigger6a:TcMar-Tigger:DNA","TcMar-Tigger","DNA","Not Significant"
126.279750798612,0.0197592270689779,0.112256715976028,0.176018217682382,0.860279630255199,0.995278921297154,"Tigger6b:TcMar-Tigger:DNA","TcMar-Tigger","DNA","Not Significant"
3512.19312402214,-0.0935745644397036,0.0933641458345779,-1.00225374101851,0.316221058221274,0.995278921297154,"Tigger7:TcMar-Tigger:DNA","TcMar-Tigger","DNA","Not Significant"
1139.54748735041,-0.138206074044819,0.0864188971640168,-1.59925755338573,0.109763386847128,0.995278921297154,"Tigger8:TcMar-Tigger:DNA","TcMar-Tigger","DNA","Not Significant"
1009.25687541492,-0.0234880211405791,0.0597776449139726,-0.392923160060608,0.694376235253168,0.995278921297154,"Tigger9a:TcMar-Tigger:DNA","TcMar-Tigger","DNA","Not Significant"
1450.53553504215,-0.0247060130957972,0.0544426391012789,-0.453798961689511,0.649973531009864,0.995278921297154,"Tigger9b:TcMar-Tigger:DNA","TcMar-Tigger","DNA","Not Significant"
37.4728055824966,-0.15236865320814,0.18851759186678,-0.808246337645849,0.418948787439217,0.995278921297154,"UCON100:DNA:DNA?","DNA","DNA?","Not Significant"
6.09234344049367,-0.432556142990409,0.47713597679486,-0.906567863308246,0.364635362553779,0.995278921297154,"UCON101:UCON101:Unknown","UCON101","Unknown","Not Significant"
431.679586304969,0.0204036099172959,0.0687600322720062,0.296736479654077,0.76666770398745,0.995278921297154,"UCON105:UCON105:Unknown","UCON105","Unknown","Not Significant"
231.849688879627,-0.158993283958595,0.150436234256536,-1.05688157340782,0.290565639080491,0.995278921297154,"UCON107:hAT-Tag1:DNA","hAT-Tag1","DNA","Not Significant"
15.8138085254273,0.0190297360899903,0.264054355075118,0.0720674956660976,0.942548193641563,0.995278921297154,"UCON11:TcMar-Tigger:DNA","TcMar-Tigger","DNA","Not Significant"
42.4234536410844,0.263207218456647,0.19825714099616,1.32760523597859,0.184308553903592,0.995278921297154,"UCON12:UCON12:Unknown","UCON12","Unknown","Not Significant"
11.0567203236166,0.479823003418306,0.384778367937599,1.24701137953816,0.212393325076874,0.995278921297154,"UCON12A:UCON12A:Unknown","UCON12A","Unknown","Not Significant"
596.654825544313,0.0442004083112243,0.0710404179163057,0.622186772089345,0.533819063020057,0.995278921297154,"UCON132b:hAT-Tip100:DNA","hAT-Tip100","DNA","Not Significant"
