TE_family,names,scores,logfoldchanges,pvals,pvals_adj,bulk_TE,bulk_baseMean,bulk_log2FoldChange,bulk_pvalue,bulk_padj,is_TE,bulk_lfcSE,bulk_stat,bulk_TE_family,bulk_TE_class,bulk_significance,new_bulk_TE,new_bulk_baseMean,new_bulk_log2FoldChange,new_bulk_lfcSE,new_bulk_stat,new_bulk_pvalue,new_bulk_padj,new_bulk_TE_class,new_bulk_significance,_merge
MLT-int,,,,,,,,,,,,,,,,,MLT-int:ERVL-MaLR:LTR,145.083002029796,-0.0252827803470431,0.113420350797166,-0.222912203756601,0.82360383812551,0.9962736297742,MLT-int,Not significant,right_only
MIRc,MIRc:TE,4.3334403,0.060042787,1.4679711135176156e-05,0.0001356282564302,MIRc:MIR:SINE,70223.504626776,-0.0232126724685675,0.650691611897933,0.995278921297154,True,0.0512645549488955,-0.452801599305948,MIR,SINE,Not Significant,MIRc:MIR:SINE,70221.1084976838,-0.023244516628918,0.0512218141562035,-0.453801119929737,0.649971977472365,0.9962736297742,MIRc,Not significant,both
MLT1A0-int,MLT1A0-int:TE,7.8808165,0.31171215,3.252490329143122e-15,5.906561742742995e-14,MLT1A0-int:ERVL-MaLR:LTR,763.542207801886,-0.080983981783248,0.402148149965557,0.995278921297154,True,0.096663716086821,-0.837790900884776,ERVL-MaLR,LTR,Not Significant,MLT1A0-int:ERVL-MaLR:LTR,763.502552156996,-0.0810930592527833,0.0966778466839598,-0.8387967050805,0.401583400008096,0.9962736297742,MLT1A0-int,Not significant,both
MER92D,,,,,,,,,,,,,,,,,MER92D:ERV1:LTR,215.426712960728,0.0354382000658369,0.092489079875343,0.383160910602641,0.701600459191973,0.9962736297742,MER92D,Not significant,right_only
MER92C,,,,,,,,,,,,,,,,,MER92C:ERV1:LTR,91.5774329305372,-0.0519850706450175,0.179896063655939,-0.288972807901132,0.772602186409064,0.9962736297742,MER92C,Not significant,right_only
MER92B,,,,,,,,,,,,,,,,,MER92B:ERV1:LTR,1080.36719316157,0.0181275756510834,0.0983241908503843,0.184365368220191,0.853726836245626,0.9962736297742,MER92B,Not significant,right_only
MER83,,,,,,,,,,,,,,,,,MER83:ERV1:LTR,339.158975528083,0.0856444377693003,0.0844052327924912,1.0146816131632,0.310257621579135,0.9962736297742,MER83,Not significant,right_only
MER81,,,,,,,,,,,,,,,,,MER81:hAT-Blackjack:DNA,1016.5230979718,0.0586939926878329,0.0573171735809542,1.0240210572305,0.305825329073408,0.9962736297742,MER81,Not significant,right_only
MER8,,,,,,,,,,,,,,,,,MER8:TcMar-Tigger:DNA,1316.00253551416,-0.116155363136079,0.0713565570733479,-1.62781624983227,0.103563853866654,0.9962736297742,MER8,Not significant,right_only
MER77B,,,,,,,,,,,,,,,,,MER77B:ERVL:LTR,2170.95880408846,0.0308500532428069,0.059102911561894,0.521971801854465,0.601689963945894,0.9962736297742,MER77B,Not significant,right_only
MER77,MER77:TE,3.1476684,0.3120144,0.0016457828610393,0.0112316085123836,MER77:ERVL:LTR,2199.74629405756,0.0666848196442223,0.137936876454609,0.995278921297154,True,0.0449504665313924,1.48351785398381,ERVL,LTR,Not Significant,MER77:ERVL:LTR,2199.66721926737,0.0666461490657046,0.0448037330805918,1.48751330488072,0.136879291864041,0.9962736297742,MER77,Not significant,both
MER76-int,,,,,,,,,,,,,,,,,MER76-int:ERVL:LTR,91.6088819072267,-0.193196496886041,0.153684238718044,-1.25710026283494,0.208717332007763,0.9962736297742,MER76-int,Not significant,right_only
MER83A-int,,,,,,,,,,,,,,,,,MER83A-int:ERV1:LTR,116.830770609535,0.314595116776945,0.160934889754996,1.95479747900457,0.0506069788572339,0.9962736297742,MER83A-int,Not significant,right_only
MER76,,,,,,,,,,,,,,,,,MER76:ERVL:LTR,456.484507071335,-0.133019419861133,0.100418126917878,-1.32465545757407,0.185285453034945,0.9962736297742,MER76,Not significant,right_only
MER75A,,,,,,,,,,,,,,,,,MER75A:PiggyBac:DNA,32.3584188488685,0.33515900902316,0.232037723338057,1.44441603805458,0.148621982003161,0.9962736297742,MER75A,Not significant,right_only
MER75,MER75:TE,2.8342297,0.21975449,0.0045936289017989,0.0286732121793495,MER75:PiggyBac:DNA,213.968206795085,0.0968553757822648,0.347741502751614,0.995278921297154,True,0.103149666859832,0.938979045990326,PiggyBac,DNA,Not Significant,MER75:PiggyBac:DNA,213.956584470164,0.0967254558892989,0.102944159017697,0.93959149127316,0.347427142432268,0.9962736297742,MER75,Not significant,both
MER74C,,,,,,,,,,,,,,,,,MER74C:ERVL:LTR,85.0355027704329,0.234899784949277,0.176310701963361,1.33230588009395,0.182759695714736,0.9962736297742,MER74C,Not significant,right_only
MER74B,,,,,,,,,,,,,,,,,MER74B:ERVL:LTR,1790.48655838181,-0.0119897764566349,0.196444727954273,-0.0610338418418933,0.951332257392111,0.9962736297742,MER74B,Not significant,right_only
MER74A,MER74A:TE,4.1971583,0.28435937,2.70284879164433e-05,0.0002400535473784,MER74A:ERVL:LTR,1992.28005147959,0.0751589940062636,0.367083144329511,0.995278921297154,True,0.0833293967074859,0.901950535776671,ERVL,LTR,Not Significant,MER74A:ERVL:LTR,1992.21662501995,0.0751138259157586,0.0834194741286294,0.900435140599618,0.367888727048806,0.9962736297742,MER74A,Not significant,both
MER73,,,,,,,,,,,,,,,,,MER73:ERVL:LTR,237.789867482622,0.143291222732196,0.135651975754761,1.05631504395665,0.290824305098295,0.9962736297742,MER73,Not significant,right_only
MER75B,,,,,,,,,,,,,,,,,MER75B:PiggyBac:DNA,40.6793120578008,-0.343138055481379,0.184999132302198,-1.85480899943281,0.0636235064643853,0.9962736297742,MER75B,Not significant,right_only
MER83B,,,,,,,,,,,,,,,,,MER83B:ERV1:LTR,409.192043801974,-0.103056918979247,0.0773311902378853,-1.33266950453271,0.182640285051965,0.9962736297742,MER83B,Not significant,right_only
MER83B-int,,,,,,,,,,,,,,,,,MER83B-int:ERV1:LTR,239.544199623462,0.0977079205513715,0.126160663661148,0.774472150953506,0.438651630824058,0.9962736297742,MER83B-int,Not significant,right_only
MER83C,,,,,,,,,,,,,,,,,MER83C:ERV1:LTR,155.455137068457,-0.0097457884963712,0.109219267862346,-0.0892314029119323,0.928898008997842,0.9962736297742,MER83C,Not significant,right_only
MER92A,,,,,,,,,,,,,,,,,MER92A:ERV1:LTR,172.561498240568,0.122016778140539,0.148295123043834,0.822796971579925,0.410623459142062,0.9962736297742,MER92A,Not significant,right_only
MER92-int,,,,,,,,,,,,,,,,,MER92-int:ERV1:LTR,1642.26996822846,-0.0107067171204297,0.107437387845382,-0.0996554117253692,0.92061790054093,0.9962736297742,MER92-int,Not significant,right_only
MER91C,,,,,,,,,,,,,,,,,MER91C:hAT-Tip100:DNA,651.688916279098,-0.0703687033372175,0.0736178052611489,-0.95586527046812,0.339140307058278,0.9962736297742,MER91C,Not significant,right_only
MER91B,,,,,,,,,,,,,,,,,MER91B:hAT-Tip100:DNA,472.3360110784,0.0220661237615182,0.0689597838012024,0.319985396490374,0.7489794009311,0.9962736297742,MER91B,Not significant,right_only
MER91A,,,,,,,,,,,,,,,,,MER91A:hAT-Tip100:DNA,1554.98181845574,-0.0215252738595157,0.0772714158715749,-0.278567095176445,0.780577067689804,0.9962736297742,MER91A,Not significant,right_only
MER90a,,,,,,,,,,,,,,,,,MER90a:ERV1:LTR,1369.09384411081,-0.0457204956880738,0.0776968841671626,-0.588446965128067,0.556232321829343,0.9962736297742,MER90a,Not significant,right_only
MER90,,,,,,,,,,,,,,,,,MER90:ERV1:LTR,730.32433716623,-0.0671603271644916,0.0822040545550427,-0.816995311581888,0.41393110736217,0.9962736297742,MER90,Not significant,right_only
MER89-int,,,,,,,,,,,,,,,,,MER89-int:ERV1:LTR,422.929175830317,-0.00393238038807,0.0914179664570948,-0.0430153999314302,0.965689257845985,0.9962736297742,MER89-int,Not significant,right_only
MER89,,,,,,,,,,,,,,,,,MER89:ERV1:LTR,948.890620325679,0.0417692341705105,0.0715593530833123,0.583700555843219,0.559421793226598,0.9962736297742,MER89,Not significant,right_only
MER88,,,,,,,,,,,,,,,,,MER88:ERVL:LTR,140.391083969651,0.0488618802161161,0.157765654572215,0.30971177059168,0.756780150979938,0.9962736297742,MER88,Not significant,right_only
MER87B,,,,,,,,,,,,,,,,,MER87B:ERV1:LTR,216.84304126671,0.102351911200291,0.129731434502106,0.788952281250155,0.430139897178893,0.9962736297742,MER87B,Not significant,right_only
MER87,,,,,,,,,,,,,,,,,MER87:ERV1:LTR,111.854121425005,-0.194258956408494,0.129897482031403,-1.49547899905813,0.134789476765939,0.9962736297742,MER87,Not significant,right_only
MER85,MER85:TE,-2.8064477,-0.54149544,0.0050091031012975,0.0310341347975687,MER85:PiggyBac:DNA,449.153351351009,-0.0540905492698966,0.531909620235523,0.995278921297154,True,0.0865319181397927,-0.625093612076333,PiggyBac,DNA,Not Significant,MER85:PiggyBac:DNA,449.138257530084,-0.0541606000214179,0.0864881900825373,-0.626219602580785,0.531170911362797,0.9962736297742,MER85,Not significant,both
MER84-int,,,,,,,,,,,,,,,,,MER84-int:ERV1:LTR,95.2393278204043,-0.352153375600671,0.233466134072601,-1.50837026963046,0.131459787714903,0.9962736297742,MER84-int,Not significant,right_only
MER84,,,,,,,,,,,,,,,,,MER84:ERV1:LTR,211.243687522742,-0.0376774209728294,0.113645308744998,-0.331535207118592,0.740240251788329,0.9962736297742,MER84,Not significant,right_only
MER72,,,,,,,,,,,,,,,,,MER72:ERV1:LTR,806.977433142098,0.0755210228140212,0.0901091432872169,0.838106101767086,0.401971116292476,0.9962736297742,MER72,Not significant,right_only
MER50B,,,,,,,,,,,,,,,,,MER50B:ERV1:LTR,465.029738877307,-0.0208402122103822,0.0671495110341292,-0.310355382927361,0.756290719337732,0.9962736297742,MER50B,Not significant,right_only
MER50-int,,,,,,,,,,,,,,,,,MER50-int:ERV1:LTR,654.608715610975,0.0059250236748525,0.0670468144809544,0.0883714419651599,0.929581458483449,0.9962736297742,MER50-int,Not significant,right_only
MER50,,,,,,,,,,,,,,,,,MER50:ERV1:LTR,2601.10567465486,0.0652012241236824,0.0627924060211222,1.03836161496583,0.299101733059959,0.9962736297742,MER50,Not significant,right_only
MER107,,,,,,,,,,,,,,,,,MER107:hAT-Charlie:DNA,176.345807634758,-0.0079674585939937,0.109870546518998,-0.0725167831272783,0.942190649627609,0.9962736297742,MER107,Not significant,right_only
MER106B,MER106B:TE,2.913315,0.29593956,0.0035761346457415,0.0228585127132627,MER106B:hAT-Charlie:DNA,614.211025899178,0.0432739277040979,0.488523390321489,0.995278921297154,True,0.0624750553233471,0.692659293859421,hAT-Charlie,DNA,Not Significant,MER106B:hAT-Charlie:DNA,614.181743966143,0.0432667097532801,0.0622235335056238,0.695343181521018,0.486840258906037,0.9962736297742,MER106B,Not significant,both
MER106A,,,,,,,,,,,,,,,,,MER106A:hAT-Charlie:DNA,533.895384757741,0.017876450014362,0.0812400692926814,0.220044741098866,0.825836310170925,0.9962736297742,MER106A,Not significant,right_only
MER105,,,,,,,,,,,,,,,,,MER105:DNA:DNA,1.85314685392858,-0.280962748661172,0.804851837419088,-0.34908629837031,0.727024522642402,0.9962736297742,MER105,Not significant,right_only
MER105,,,,,,,,,,,,,,,,,MER105:hAT-Charlie:DNA,660.750042275261,-0.210273402309569,0.0755880369846233,-2.78183441054759,0.0054052611348756,0.9962736297742,MER105,Not significant,right_only
MER104,MER104:TE,3.3813536,0.18078859,0.0007212968384335,0.0052541387491811,MER104:TcMar-Tc2:DNA,1978.09206772238,-0.0377357994707025,0.493325956055417,0.995278921297154,True,0.0550864688828945,-0.685028469530751,TcMar-Tc2,DNA,Not Significant,MER104:TcMar-Tc2:DNA,1978.02119461445,-0.0378108765002569,0.0549847936057205,-0.68766060615572,0.491666532969013,0.9962736297742,MER104,Not significant,both
MER110,,,,,,,,,,,,,,,,,MER110:ERV1:LTR,634.119278774084,0.0506204700175726,0.0622541462868197,0.813126081343272,0.416145774356451,0.9962736297742,MER110,Not significant,right_only
MER103C,MER103C:TE,6.545496,0.17588802,5.929829162942717e-11,8.659913289224653e-10,MER103C:hAT-Charlie:DNA,5723.94177280762,-0.0054418656796488,0.890059507326171,0.995278921297154,True,0.039368505976137,-0.138228910260079,hAT-Charlie,DNA,Not Significant,MER103C:hAT-Charlie:DNA,5723.70456935637,-0.005487316351433,0.0391487944201806,-0.140165653443582,0.888529108543939,0.9962736297742,MER103C,Not significant,both
MER102a,MER102a:TE,4.664577,0.3297408,3.092526521005105e-06,3.072591226076312e-05,MER102a:hAT-Charlie:DNA,2236.76310947256,0.016039948590217,0.797355136583503,0.995278921297154,True,0.062467780501217,0.256771546251824,hAT-Charlie,DNA,Not Significant,MER102a:hAT-Charlie:DNA,2236.68269149431,0.0159817189351638,0.0624215668567989,0.256028801260747,0.797928598123202,0.9962736297742,MER102a,Not significant,both
MER101B,,,,,,,,,,,,,,,,,MER101B:ERV1:LTR,123.180196432739,0.0462581037548878,0.108466215140342,0.426474766313507,0.669761931314806,0.9962736297742,MER101B,Not significant,right_only
MER101-int,MER101-int:TE,4.202019,0.28636166,2.6454469796724568e-05,0.0002358614920618,MER101-int:ERV1:LTR,3178.63232011615,-0.124418731649756,0.169334417655198,0.995278921297154,True,0.0905294360601275,-1.37434559480874,ERV1,LTR,Not Significant,MER101-int:ERV1:LTR,3178.53677656731,-0.124458522018664,0.0906720698528741,-1.37262248695339,0.169869737486465,0.9962736297742,MER101-int,Not significant,both
MER101,,,,,,,,,,,,,,,,,MER101:ERV1:LTR,200.45905001595,-0.100819626096742,0.0887631094960379,-1.13582801086122,0.256028551599047,0.9962736297742,MER101,Not significant,right_only
MARNA,,,,,,,,,,,,,,,,,MARNA:TcMar-Mariner:DNA,2978.10336094306,-0.0742982878874096,0.0636777499045144,-1.16678569828269,0.243296924027795,0.9962736297742,MARNA,Not significant,right_only
MADE2,,,,,,,,,,,,,,,,,MADE2:TcMar-Mariner:DNA,1096.40287451884,-0.0985725600296327,0.0549120324203813,-1.79509946517744,0.0726378539779033,0.9962736297742,MADE2,Not significant,right_only
MER102c,,,,,,,,,,,,,,,,,MER102c:hAT-Charlie:DNA,2473.72121368993,0.0620192780399106,0.0409094136173225,1.51601483756417,0.129515600622215,0.9962736297742,MER102c,Not significant,right_only
MADE1,,,,,,,,,,,,,,,,,MADE1:TcMar-Mariner:DNA,1813.50471853555,0.0270637572007129,0.0568956448888469,0.475673617085904,0.634306919607978,0.9962736297742,MADE1,Not significant,right_only
MER110-int,,,,,,,,,,,,,,,,,MER110-int:ERV1:LTR,966.129698221423,0.0729278841537673,0.114410037899448,0.637425574649855,0.523847674176905,0.9962736297742,MER110-int,Not significant,right_only
MER112,MER112:TE,5.003679,0.15093139,5.624643799623246e-07,5.990385166466218e-06,MER112:hAT-Charlie:DNA,3873.0040790144,-0.0709958600055166,0.108119090157755,0.995278921297154,True,0.0441872395822151,-1.60670502789434,hAT-Charlie,DNA,Not Significant,MER112:hAT-Charlie:DNA,3872.8418630667,-0.0710645046671219,0.043981180659836,-1.61579347350306,0.106138973105768,0.9962736297742,MER112,Not significant,both
MER123,,,,,,,,,,,,,,,,,MER123:DNA:DNA?,46.7580797269168,-0.0959799971576618,0.328677585062457,-0.292018687977835,0.770272335480012,0.9962736297742,MER123,Not significant,right_only
MER121B,,,,,,,,,,,,,,,,,MER121B:hAT:DNA,12.9932931521488,0.0670724870538919,0.324513912688057,0.206686013854716,0.836255080883171,0.9962736297742,MER121B,Not significant,right_only
MER121,,,,,,,,,,,,,,,,,MER121:hAT:DNA,303.565002649191,0.0171665052317194,0.0840337111195789,0.204281174816756,0.838133780108648,0.9962736297742,MER121,Not significant,right_only
MER121,,,,,,,,,,,,,,,,,MER121:TcMar:DNA,0.681252287962527,0.677766633918722,1.29285519045444,0.524240177030565,0.600111499748614,0.9962736297742,MER121,Not significant,right_only
MER11D,,,,,,,,,,,,,,,,,MER11D:ERVK:LTR,547.91562037917,-0.0882105192621594,0.100310035444748,-0.879378806627451,0.37919591933558,0.9962736297742,MER11D,Not significant,right_only
MER11C,MER11C:TE,2.7427697,0.07352301,0.0060923402779459,0.0371410318567275,MER11C:ERVK:LTR,2180.56407930968,0.0050244967060761,0.936564409670531,0.995278921297154,True,0.0631308067470946,0.079588666214968,ERVK,LTR,Not Significant,MER11C:ERVK:LTR,2180.4863779692,0.0049632135857174,0.0630894669403346,0.0786694487435013,0.937295546513641,0.9962736297742,MER11C,Not significant,both
MER110A,,,,,,,,,,,,,,,,,MER110A:ERV1:LTR,950.118677061261,0.0045095745111049,0.0886681940124708,0.0508589868253177,0.959437886961309,0.9962736297742,MER110A,Not significant,right_only
MER11B,MER11B:TE,3.2344697,0.2567155,0.0012186884737296,0.0085081723758292,MER11B:ERVK:LTR,39530.6212076626,-0.600651979168747,0.20424429530863,0.995278921297154,True,0.473121251091578,-1.26955189136597,ERVK,LTR,Not Significant,MER11B:ERVK:LTR,39529.5047817884,-0.600586448197012,0.473067032955225,-1.26955887085426,0.204241807757317,0.9962736297742,MER11B,Not significant,both
MER119,MER119:TE,6.2076144,0.3493413,5.379494364547112e-10,7.3625092498389606e-09,MER119:hAT-Charlie:DNA,1217.61281333596,-0.0528226476159489,0.490301470460148,0.995278921297154,True,0.0765734929956859,-0.689829411581432,hAT-Charlie,DNA,Not Significant,MER119:hAT-Charlie:DNA,1217.55396166035,-0.0529011579174815,0.0765053825698637,-0.691469752068396,0.489270383032243,0.9962736297742,MER119,Not significant,both
MER117,MER117:TE,2.9417143,0.115540825,0.0032640088689188,0.0210514563423507,MER117:hAT-Charlie:DNA,2459.43240116667,0.0081742240793183,0.911593838872202,0.995278921297154,True,0.0736228322942833,0.111028383785136,hAT-Charlie,DNA,Not Significant,MER117:hAT-Charlie:DNA,2459.34552813274,0.0081337383542356,0.0736577943554158,0.110426037399227,0.9120715045393,0.9962736297742,MER117,Not significant,both
MER115,MER115:TE,3.0366929,0.18355203,0.0023918911452075,0.0158379132780817,MER115:hAT-Tip100:DNA,1310.57730104885,-0.0208681439421422,0.633258414788155,0.995278921297154,True,0.0437353756575677,-0.477145643049514,hAT-Tip100,DNA,Not Significant,MER115:hAT-Tip100:DNA,1310.53347814268,-0.020963411087319,0.0435627963460587,-0.481222805826965,0.630358153877558,0.9962736297742,MER115,Not significant,both
MER113B,,,,,,,,,,,,,,,,,MER113B:hAT-Charlie:DNA,303.314253605401,-0.07835902446029,0.0918167818989105,-0.853428129800526,0.393421927594743,0.9962736297742,MER113B,Not significant,right_only
MER113A,MER113A:TE,4.200021,0.17288208,2.6689055583490194e-05,0.0002375302237375,MER113A:hAT-Charlie:DNA,666.094406136023,0.0419949074971184,0.499374994162287,0.995278921297154,True,0.0621710676555512,0.675473481166263,hAT-Charlie,DNA,Not Significant,MER113A:hAT-Charlie:DNA,666.062062134735,0.0420057195833885,0.0619191718314057,0.678396017597945,0.497520633449737,0.9962736297742,MER113A,Not significant,both
MER113,MER113:TE,7.8168936,0.21205318,5.414293643698068e-15,9.680344762721325e-14,MER113:hAT-Charlie:DNA,3191.24029531593,-0.0118450980996857,0.759067416200796,0.995278921297154,True,0.0386204083872988,-0.306705666623174,hAT-Charlie,DNA,Not Significant,MER113:hAT-Charlie:DNA,3191.11592189833,-0.011937035874746,0.0384014618889946,-0.310848475228673,0.755915815995273,0.9962736297742,MER113,Not significant,both
MER11A,,,,,,,,,,,,,,,,,MER11A:ERVK:LTR,2382.4970769309,-0.027384636173517,0.0674068507934304,-0.40625894625218,0.684552346685742,0.9962736297742,MER11A,Not significant,right_only
Looper,,,,,,,,,,,,,,,,,Looper:PiggyBac:DNA,696.742406290729,-0.0981131467227559,0.075014263471463,-1.30792654866338,0.190898223731443,0.9962736297742,Looper,Not significant,right_only
LTR9D,,,,,,,,,,,,,,,,,LTR9D:ERV1:LTR,772.528285897185,0.0151010548590819,0.0748801777253439,0.201669591576982,0.840175036536938,0.9962736297742,LTR9D,Not significant,right_only
LTR9C,,,,,,,,,,,,,,,,,LTR9C:ERV1:LTR,128.031022637109,-0.0083451475009378,0.159482203140215,-0.0523265125300591,0.95826852830616,0.9962736297742,LTR9C,Not significant,right_only
LTR84b,,,,,,,,,,,,,,,,,LTR84b:ERVL:LTR,805.784171451093,0.0192764864025198,0.0878472886116167,0.219431774243408,0.826313720832667,0.9962736297742,LTR84b,Not significant,right_only
LTR84a,,,,,,,,,,,,,,,,,LTR84a:ERVL:LTR,595.086810681496,0.0448220245346799,0.0930337965329121,0.481782171695244,0.629960695555657,0.9962736297742,LTR84a,Not significant,right_only
LTR83,,,,,,,,,,,,,,,,,LTR83:ERVL:LTR,514.599908058894,0.0695722871793163,0.0750565371171597,0.926931748406102,0.353961971995016,0.9962736297742,LTR83,Not significant,right_only
LTR82B,,,,,,,,,,,,,,,,,LTR82B:ERVL:LTR,984.144879820628,0.058218379362479,0.0687234773275842,0.847139603908129,0.396917312674152,0.9962736297742,LTR82B,Not significant,right_only
LTR82A,,,,,,,,,,,,,,,,,LTR82A:ERVL:LTR,808.356520368035,-0.0480830896208804,0.0628227793044091,-0.765376669947899,0.444047281195211,0.9962736297742,LTR82A,Not significant,right_only
LTR81C,,,,,,,,,,,,,,,,,LTR81C:Gypsy:LTR,135.490977803932,0.0338852462859733,0.106297875655883,0.318776326214361,0.749896131399695,0.9962736297742,LTR81C,Not significant,right_only
LTR85b,LTR85b:TE,2.9727855,0.29977992,0.0029511070089268,0.0192189644969221,LTR85b:Gypsy:LTR,415.335932305692,0.0886739615164908,0.411375317485317,0.995278921297154,True,0.107944706660413,0.82147577458757,Gypsy,LTR,Not Significant,LTR85b:Gypsy:LTR,415.31558083702,0.0885891053970608,0.107988820129489,0.820354415307383,0.412014094034644,0.9962736297742,LTR85b,Not significant,both
LTR81B,,,,,,,,,,,,,,,,,LTR81B:Gypsy:LTR,411.103838244245,0.0458708777876097,0.0622925028968864,0.736378788046779,0.461500209964646,0.9962736297742,LTR81B,Not significant,right_only
LTR81A,,,,,,,,,,,,,,,,,LTR81A:Gypsy:LTR,384.000013189382,0.0766469224088754,0.0847118057584422,0.904796229080938,0.365573349780466,0.9962736297742,LTR81A,Not significant,right_only
LTR81,,,,,,,,,,,,,,,,,LTR81:Gypsy:LTR,83.1911053948761,0.155750538902435,0.176948434206056,0.880202978914544,0.378749360024174,0.9962736297742,LTR81,Not significant,right_only
