,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,feature_type
MLT1G-int,348.43012004465066,-0.18980727298104783,0.11202960185984975,-1.6942599976254382,0.09021588835558303,0.3971719300438729,TE
MLT1G1,2880.992390984704,0.14546247041101956,0.10376048692987729,1.4019062045200794,0.16094325746478086,0.48280216372323936,TE
MLT1G1-int,236.60980241727233,0.3143034883589256,0.15058812562327295,2.0871731224360954,0.036872488119883653,0.30179786595739255,TE
MLT1G3,3475.73218185852,0.032544120256883274,0.09087381628735104,0.35812428251033157,0.7202503077646889,0.8819568284088618,TE
MLT1G3-int,356.3797126617268,-0.037673762863118514,0.19880122275112055,-0.18950468383326965,0.8496972844423437,0.9405289315559732,TE
MLT1H,7871.068538057707,0.1098814848247469,0.09940087196718143,1.1054378362095836,0.2689699165890224,0.5831661615193028,TE
MLT1H-int,618.6762299536286,0.12403338002397424,0.09383645761513654,1.321803733605207,0.1862335147612067,0.5067812035387592,TE
MLT1H1,2932.7670105891943,0.10561652508744776,0.09096172812626692,1.1611094826698767,0.24559737889624297,0.5621243491237046,TE
MLT1H1-int,423.1736378502361,0.02242338442993339,0.09294443368574691,0.24125580780607875,0.809356859613511,0.9227346041569015,TE
MLT1H2,3821.1502357027002,0.11700822915291523,0.09243357744599565,1.2658628215626224,0.20556219899951492,0.5262586547651585,TE
MLT1H2-int,661.3611849155038,0.08611271599747038,0.09975461282582927,0.8632454535994487,0.38800252749936703,0.6805756719577685,TE
MLT1I,9064.881665008,0.16026056566857272,0.09129008854996971,1.7555089299847753,0.07917229454310087,0.3783014734126714,TE
MLT1I-int,659.8554846989545,0.1633852254770113,0.09377153226318696,1.7423755540054604,0.081442750640786,0.38233745615146275,TE
MLT1J,17119.17069386747,0.10907999055819431,0.06880072035283245,1.5854483790111016,0.11286449663904853,0.4251278300833236,TE
MLT1J-int,1122.035443004237,-0.1383775031773882,0.0914715836565088,-1.5127922535704534,0.13033243712582981,0.44790928514290884,TE
MLT1J1,4155.7290082801,0.21157969527411935,0.11170961287999906,1.8940151148979716,0.05822300363997507,0.34781475507072634,TE
MLT1J1-int,768.0707842823821,0.08090458441796913,0.09482901558218573,0.853162757424718,0.393569053117816,0.6846813145432309,TE
MLT1J2,5874.707023668356,0.10946530082004231,0.08719806758736343,1.2553638383140708,0.20934671039321867,0.5302429351127192,TE
MLT1J2-int,672.7012026858678,-0.14471915102295263,0.10783768128709553,-1.3420091131009002,0.17959304085018016,0.5007177638322821,TE
MLT1K,15172.653226076467,0.1021914868998587,0.09047848800534876,1.1294561740887792,0.25870544741724855,0.5754516735734998,TE
MLT1K-int,135.23765937611034,0.19124570486567605,0.1506423980166106,1.269534389943715,0.20425053306713334,0.5248627264179172,TE
MLT1L,11048.70085550051,0.08295359505558673,0.07411416407087877,1.1192677687932149,0.2630259217979478,0.5789048665582531,TE
MLT1L-int,38.99115049135743,0.3540165739943013,0.22560927391933644,1.5691578978303666,0.11661115172419699,0.4310792815303035,TE
MLT1M,2196.238721668129,0.030992029962571402,0.07492435963599445,0.41364424218158424,0.6791346671775804,0.861973664893109,TE
MLT1N2,3632.1293555695474,0.1718227700174599,0.10275639067973201,1.6721370698294755,0.09449729625716402,0.4026859752256918,TE
MLT1N2-int,34.51880549951434,0.5061645700846189,0.28065949367139936,1.8034828021076832,0.0713124239654666,0.3677853588236953,TE
MLT1O,3428.0573040100658,0.15170724533665703,0.10003456637922799,1.5165482375516028,0.1293807826654038,0.4473583193602462,TE
MLT1O-int,1.922351402456216,-0.0051886296806664374,0.6456026704700794,-0.008036877661748931,0.9935875684280282,,TE
MLT2A1,2069.8871537291543,0.10604537588562243,0.09571454284585094,1.1079337865762926,0.26789041274887765,0.5820227786393527,TE
MLT2A2,2675.067888505827,0.13106545821364865,0.11398940962761922,1.149803816352883,0.2502246830460018,0.5664315340351684,TE
MLT2B1,2924.471870986449,0.11522855382897686,0.09779467670278733,1.1782702056388374,0.2386889017922849,0.5562369134375248,TE
MLT2B2,1389.78327558805,0.11843911581621226,0.10866966140626894,1.0899004771296705,0.27575698641894847,0.5897591291716212,TE
MLT2B3,1975.8310413407162,0.16409090082673616,0.11209363409725144,1.4638735031498074,0.1432285143506405,0.46308939260834797,TE
MLT2B4,3244.9284169807834,0.20167937645275877,0.1018420452848301,1.9803154570266663,0.04766809301761471,0.3260124661246199,TE
MLT2B5,148.13703193450115,0.23988919705754655,0.12153685548220174,1.9737979570540785,0.04840472124594084,0.3275626473335863,TE
MLT2C1,1895.4197463338714,0.16364123852906792,0.09023639547657111,1.8134726865453703,0.06975894759708279,0.3648314864176514,TE
MLT2C2,1167.7173995237097,0.14861169615420208,0.08927396664219099,1.6646700235672962,0.09597860665679739,0.4046923508094602,TE
MLT2D,4161.043903890414,0.04562892765005262,0.0801364690828968,0.5693902934861279,0.5690913025389456,0.801226947392931,TE
MLT2E,186.3569110689126,0.25555057565457767,0.1252941729869245,2.0396046325414234,0.04138972028405817,0.31304550360959965,TE
MLT2F,1182.288942036311,0.10240092920327662,0.11651337156457121,0.878877057870791,0.37946793922704536,0.6738116875929674,TE
MSR1,101.00860725831033,0.1911180257082088,0.1786590866873528,1.0697358262144185,0.28473823538813847,0.5974992678629912,TE
MST-int,194.1407954085087,0.06698405210450911,0.16693504943597987,0.40125816795709945,0.6882300587911436,0.8668358781739604,TE
MSTA,16514.984415240368,0.12482457572886142,0.10917636143588898,1.1433296923177043,0.25290173146128375,0.5689973706410888,TE
MSTA-int,3723.5260807738277,0.0921973196900332,0.13169796295654063,0.7000664066494152,0.48388583393509194,0.74863667838017,TE
MSTA1,680.4462004669687,0.03768510998932447,0.09691656860601242,0.3888407372584856,0.697393963603185,0.8701937971837245,TE
MSTA1-int,36.02503494565763,0.16809173958995657,0.2276345178029163,0.7384281663973683,0.46025430377670573,0.7337074745334843,TE
MSTB,7467.074138180417,0.11696450342745873,0.10919748629424489,1.0711281678433948,0.2841118044317979,0.5971563336984902,TE
MSTB-int,1023.2145722034033,0.20106385615049127,0.1301232223347795,1.5451804262362683,0.12230262752855996,0.4382275893388797,TE
MSTB1,4723.3711205965155,0.07999077589088363,0.09242393971741114,0.8654768032552792,0.3867771424214101,0.6793371720697111,TE
MSTB1-int,252.86814003500658,0.030542059651625496,0.15064644850040096,0.202739991255381,0.8393382637255131,0.9362593425931518,TE
MSTB2,1844.8706120776153,0.11049508017092896,0.09039540625516587,1.2223528246449409,0.2215742309749233,0.5413504198278106,TE
MSTB2-int,132.13225268890514,0.5151369934851232,0.17853362063822953,2.8853780685317965,0.0039094386680867226,0.16849461276422917,TE
MSTC,3019.741686839428,0.12833246622853,0.07201471956805001,1.782031048628368,0.07474416866068065,0.37182169332714854,TE
MSTC-int,312.89808622693823,0.3217202285284959,0.13901045463141634,2.314359947829328,0.020647985963972576,0.2586863130729208,TE
MSTD,7567.990577717904,0.15173799441186145,0.09198256135018099,1.649638716127825,0.09901685143052154,0.4077793265504371,TE
MSTD-int,1061.7685095655315,0.2504012927803235,0.12497178642885812,2.0036625860579167,0.04510621665048901,0.3209683599273904,TE
MamGyp-int,621.9730132328134,0.006769968120606845,0.09127578844594471,0.07417046991181185,0.9408747427082433,0.978482549160406,TE
MamGypLTR1a,754.8941954096836,0.16952250096284743,0.12085576086638673,1.4026844872563806,0.16071094520230464,0.48280216372323936,TE
MamGypLTR1b,668.9477472670062,0.32116885349776575,0.16777821668074386,1.9142464370622123,0.05558867483766345,0.3443309590314472,TE
MamGypLTR1c,805.1876824416344,0.22421549238992025,0.16493462334298742,1.3594204045542102,0.17401340892623848,0.4945644253693094,TE
MamGypLTR1d,754.4988147388174,-0.14193906720312616,0.08267821665457073,-1.716764982923459,0.08602212144947462,0.3911300080753839,TE
MamGypLTR2b,290.93298230896363,0.010230032528617681,0.10409611268712796,0.09827487563695238,0.9217140279297986,0.9713756567364668,TE
MamGypLTR2c,531.1456953002354,0.1897308002729973,0.13198949064722268,1.4374689934981548,0.15058477698828557,0.4720675470453275,TE
MamGypLTR3,491.5442990791735,0.07724635779190674,0.11714826285581445,0.6593896990771532,0.509645555157467,0.7651095272118145,TE
MamGypLTR3a,647.7452641888559,0.18665835147335058,0.13321405909083844,1.4011910810860329,0.1611569406620677,0.48289388783108833,TE
MamGypsy2-I,2292.6579892620152,0.1116585465308128,0.08302313956476536,1.3449087461178133,0.17865470546027748,0.49983505895348945,TE
MamGypsy2-LTR,632.9236941597981,0.229353025270199,0.104256687284431,2.199887904019842,0.027814849126236663,0.27701769422302536,TE
MamRTE1,10378.919243890396,0.15233944077984732,0.07371971424123468,2.0664681401415033,0.038784297706399566,0.30733687271248694,TE
MamRep1161,16.901878064106192,0.5052361707968651,0.2560375141610823,1.9732896269216358,0.04846257406787229,0.3275626473335863,TE
MamRep137,3079.5450840908616,0.055958775154804276,0.05934571265207168,0.9429286911234156,0.34571737834219674,0.6468553269871428,TE
MamRep1527,947.3247488301971,0.25537148586658154,0.13113299787697977,1.9474235318417263,0.05148397914264938,0.33415088863804787,TE
MamRep1879,1075.498066801934,0.1705027170804684,0.10213917408604205,1.6693175621024399,0.09505446154493867,0.402981817293167,TE
MamRep1894,375.6525412903941,0.2684282928244007,0.12752695419862167,2.1048749616204816,0.035302193745479486,0.2977047228365053,TE
MamRep38,1476.2198060612434,0.08252558707134029,0.10232570530051685,0.8064990788871059,0.4199551389191393,0.7051202633406611,TE
MamRep4096,2372.066401242253,0.5826591895457913,0.2797719323794253,2.0826220292734434,0.03728568960169073,0.3018923549853943,TE
MamRep434,2507.2902171940523,0.10015094891314638,0.06794524188485308,1.4739950309231713,0.14048292907587356,0.4595581810910646,TE
MamRep488,341.24350980510576,0.006237504821330029,0.08316787904468716,0.07499896466012483,0.9402155356558534,0.9781474794269399,TE
MamSINE1,7213.673979501948,0.11121446209376079,0.06840212387351625,1.6258919430544247,0.10397264438400608,0.4143467888405128,TE
MamTip1,918.6051284822239,-0.0019315988743476287,0.07813037745441523,-0.024722763888791018,0.9802760976708961,0.9926692166212276,TE
MamTip2,4448.411464333862,0.13319536079202884,0.07900867643529091,1.6858320731536047,0.0918281482799954,0.39903426925201824,TE
MamTip3,829.8580438663525,0.1280496359276078,0.10500010305019374,1.2195191452945104,0.2226472138062367,0.5420128151286892,TE
ORSL,1028.3547094594655,0.2057644158972033,0.10801677791347487,1.9049301402234717,0.056789152724976144,0.3462534674827838,TE
ORSL-2a,394.1914042393462,-0.011923971262069597,0.11641032063492421,-0.10243053362480209,0.9184149487977393,0.9703411848297823,TE
ORSL-2b,823.6892226572692,0.13215556299133197,0.08487571344608745,1.5570480367776396,0.11945908084768375,0.43449071698027986,TE
OldhAT1,3400.4792677517844,0.09998925762281691,0.07025594684184985,1.4232141493715604,0.15467408507787272,0.476109871444117,TE
PRIMA4-int,570.3539707404639,0.2663953108391559,0.16218071292096406,1.6425831779946547,0.1004692035997376,0.41012504814296463,TE
PRIMA41-int,498.7067865033889,0.03386923041396333,0.1139471441125031,0.29723632547142487,0.7662860906609058,0.9029150653938743,TE
PRIMAX-int,51.871687149757136,0.15937079487945688,0.19265803197977402,0.8272211298005382,0.40811173745833157,0.6968207378279554,TE
PrimLTR79,225.60982544693928,0.11736323279371164,0.15918645915306381,0.7372689449726527,0.4609588135820818,0.7339098555311769,TE
REP522,53.28120108366222,0.481007761129858,0.29022375532223177,1.6573686760954531,0.09744496033830108,0.4060307743778867,TE
Ricksha,983.5684113922772,0.018943653064804594,0.13185699849338633,0.1436681653704924,0.8857625107103692,0.9567778305721296,TE
SAR,2.9625249493924164,4.140518288593715,1.0361961474148154,3.9958827283075795,6.445363605788648e-05,,TE
SATR1,171.25527744116602,0.06717137572248011,0.15949606287401966,0.4211475475450226,0.6736473433022001,0.8595711003147174,TE
SATR2,79.96784861566098,0.02364886900366581,0.1643568427675445,0.14388734052961344,0.8855894324528621,0.956693762791777,TE
SST1,293.3383515286671,-0.19997212428524028,0.3003246322829062,-0.6658532227781645,0.5055049220347958,0.7629937798104631,TE
TAR1,190.4699457000122,-0.2718908776297831,0.17508825172127107,-1.5528790478907484,0.12045203319810377,0.435343728478501,TE
THE1-int,175.76758823599076,0.0728610412538879,0.11726079404245358,0.621358927754736,0.5343634895632758,0.7794288250324632,TE
THE1A,3538.2762640887645,0.16806439720871513,0.10292471834595357,1.6328866370448756,0.10249284111588677,0.4128519591928116,TE
THE1A-int,2264.7771639221023,0.14008062562485749,0.11941397158782405,1.1730673032831336,0.24076881711685919,0.5573488938527308,TE
THE1B,21296.300157681464,0.10002122023107173,0.09418613338239994,1.0619527168079093,0.28825715111534284,0.6009869903066951,TE
THE1B-int,6538.823369908073,0.06195090224712259,0.09938003310891952,0.6233737332249127,0.5330389548089766,0.7786842065451764,TE
THE1C,9807.116064876034,0.08749992822009325,0.08921082776114786,0.980821839859671,0.32668060626923556,0.6325166283119426,TE
THE1C-int,1911.8539281249105,0.18551896212438218,0.14969946755086394,1.2392760319027034,0.21524329173919302,0.5350093498069207,TE
THE1D,11146.898124077836,0.14107976488559046,0.09523694310274189,1.481355451879563,0.1385118790955813,0.45759766220764936,TE
THE1D-int,3069.0870348548224,0.08526447800103225,0.12630834876904193,0.6750502150648849,0.4996438621276616,0.7591912524672577,TE
Tigger1,46019.74722127247,0.10302510909346983,0.07503271730215431,1.3730691463377378,0.16973085166920274,0.49218969424511455,TE
Tigger10,3109.0104465920363,0.017901924863585876,0.08942989249070192,0.20017831135654277,0.8413411289026813,0.9369375571641639,TE
Tigger11a,929.6960181831688,0.05477862412012432,0.07650219330080002,0.7160399167215964,0.47396670175414823,0.7420745584275367,TE
Tigger12,1727.724226264532,0.18781209948168226,0.07842713495831567,2.394733654130106,0.01663244237002108,0.24560987953894883,TE
Tigger12A,867.3225189951382,0.1547459648741836,0.08717045021579514,1.775211261282942,0.0758630109985936,0.37334825478799083,TE
Tigger12c,1140.5132196691582,0.09253127427827612,0.07784181056708026,1.1887091731831856,0.23455412962917013,0.5527512502457487,TE
Tigger13a,7601.299058218925,-0.03984324584595026,0.07861431527517389,-0.5068192186942906,0.6122816701850866,0.8262970068347149,TE
Tigger14a,1661.2616810955026,0.17305304960094073,0.08859720061903752,1.9532564053017674,0.050789220395944135,0.3326553176764675,TE
Tigger15a,8588.554394768606,0.17762977782285522,0.05920229179393708,3.000386850582131,0.0026963691260231755,0.15438728176841926,TE
Tigger16a,3979.978530748172,0.04412169060717868,0.0721695453055641,0.6113616265748733,0.5409602009091637,0.7828548747109921,TE
Tigger16b,1503.480278030313,0.12009005130947985,0.07713124215925363,1.5569573100032377,0.1194806212962498,0.43449071698027986,TE
Tigger17,188.8569027736709,0.13954030441480808,0.1118057729917042,1.2480599228553406,0.21200911355647528,0.5320769667833701,TE
Tigger17a,6664.819422265831,0.06218569769565645,0.06965193682912416,0.8928064390831729,0.37196083749007464,0.6681891621388483,TE
Tigger17b,228.3910171629987,0.0654225550418798,0.11397628758530406,0.5740014561617928,0.5659668158916393,0.7990734604047608,TE
Tigger17c,984.4822016289456,0.16140290261680076,0.07445468779512213,2.1678004084972473,0.03017387575548336,0.2846184092529616,TE
Tigger18a,2402.363472891363,0.18725196525954457,0.06824223617588762,2.7439306762592177,0.006070835666015018,0.18424758943683348,TE
Tigger19a,4728.79202815139,0.08990813725318215,0.05393572910835349,1.6669495108254189,0.09552444475277583,0.4039779044618444,TE
Tigger19b,4735.188285912197,0.10303910873285989,0.07398815983558651,1.3926432142903569,0.16372770828226832,0.48591937538748586,TE
Tigger2,13927.141603092341,0.06544183977510501,0.07856660478871466,0.8329472802228702,0.4048744628511413,0.6939520656786456,TE
Tigger20a,2085.793683734149,0.14289943451090698,0.07655728095216041,1.8665688322996066,0.061961823464176176,0.3548132399932075,TE
Tigger2a,8245.51313126904,0.08937426667695424,0.054976312630315355,1.6256868167558942,0.1040162959420713,0.4143467888405128,TE
Tigger3,3448.4188886096736,0.027951364237847776,0.08887174168334173,0.3145135192403574,0.7531310501763471,0.897084909331911,TE
Tigger3a,8766.882934396584,0.03686004343028339,0.065857484764861,0.5596940660866306,0.575688130516735,0.8058715689936975,TE
Tigger3b,30170.565938489057,0.024668168825895117,0.08498008528153689,0.29028176124053173,0.7716006908515589,0.9054746277500944,TE
Tigger3c,3941.716579601607,0.068274517429045,0.05472296377306926,1.2476392490759949,0.21216319818991822,0.5320769667833701,TE
Tigger3d,648.4994305848356,0.14907594943971988,0.078779952802946,1.8923081841976572,0.05844993113698177,0.34781475507072634,TE
Tigger4,4385.3531367423075,0.185899554943566,0.09223215927927729,2.015561127444339,0.04384588804617377,0.31764540862505247,TE
Tigger4a,8507.76180200058,-0.030094603790184197,0.08485660518323937,-0.35465246017322877,0.7228499699259274,0.8830110221392954,TE
Tigger4b,6230.785083212462,0.041780788643786856,0.06402037164843571,0.6526170899666706,0.5140031651381104,0.7673798428184675,TE
Tigger5,608.571407042079,0.215911068329919,0.09902973524594536,2.1802650263952836,0.029237821927222053,0.2823698879202099,TE
Tigger5b,2145.661405718814,0.11873281772013138,0.05583646393405819,2.1264386989181943,0.033466748385933456,0.2935720705574809,TE
Tigger6a,2201.530049693774,0.10815661347992993,0.07425748072416172,1.4565079831039593,0.1452522443868942,0.46633164371945673,TE
Tigger6b,612.3656363309036,0.10728202276186452,0.11034703118095965,0.9722239158925012,0.33093916515731064,0.6353484814191493,TE
Tigger7,5420.037083114922,0.06270771464096969,0.06541486888826109,0.95861561303569,0.3377524241989024,0.6407497636503197,TE
Tigger8,1948.853497343105,0.03044522143766662,0.06388464811409715,0.47656553391813083,0.6336715311304598,0.8373650962004832,TE
Tigger9a,1708.546655784677,0.059395046567397726,0.06894397141498121,0.8614973194667381,0.3889641968668977,0.6814469272177929,TE
Tigger9b,1865.5751223924276,0.11395432485109949,0.07102573774925836,1.6044088870064486,0.1086239533772148,0.4219760153628874,TE
U3,72.33434785607062,-0.29364853964910276,0.15037849454889363,-1.952729614231021,0.0508516426502639,0.3329556054623537,TE
U4,0.6424268150196984,-0.06992094023037772,1.1134494916716011,-0.06279668790849839,0.9499284033316893,,TE
U6,20.368395601135216,-0.4429086406321832,0.21109556278009478,-2.098142825927496,0.035892530411758876,0.2995990997646416,TE
U8,2.8099542714445502,-0.5874882757387183,0.49815365080390284,-1.1793314668890822,0.2382662129553136,,TE
UCON107,259.0638896418513,-0.03036859194601563,0.1289190774392199,-0.23556321181660012,0.81377162286057,0.9253552197731388,TE
UCON11,11.785305017966447,0.17136504065591893,0.28443353429466206,0.602478329711965,0.5468557837353234,,TE
UCON132b,839.1379455716481,0.23308943257677886,0.10127952860376704,2.3014466574848296,0.021366397230082938,0.2599396242476962,TE
UCON23,105.10244716144179,-0.027384491342739938,0.13125300986449137,-0.20863895899234858,0.8347300949264218,0.9341562680183473,TE
UCON29,236.1072092511354,0.09207967001090231,0.10775399284747424,0.8545360369266415,0.39280805096650134,0.6841674775141575,TE
UCON33,139.68632647776053,0.15070017421412693,0.11039582915659751,1.3650893821392232,0.17222495882886224,0.49318788006800646,TE
UCON39,128.94592782820146,-0.1945720071638086,0.1512469827276382,-1.286452156960969,0.1982853057211901,0.5183761873104081,TE
UCON49,67.41350857199676,0.09761027880984384,0.15912317296572068,0.6134259202515504,0.5395947515268891,0.7821748714585184,TE
UCON55,326.95562125544905,0.1327778500534064,0.09722871610025342,1.3656238134060923,0.172057068247303,0.49318788006800646,TE
UCON69,57.82820892804821,0.041102196751307336,0.15071172860279317,0.272720624548298,0.7850679793807915,0.9122192023253899,TE
UCON78,393.8613536682067,0.08100685527810522,0.11245669851334915,0.7203381954921015,0.4713167930951712,0.7403197793658334,TE
UCON8,228.38162108175672,0.3235229414233845,0.1930944133426719,1.6754650526799535,0.09384302231781994,0.4012598195658507,TE
UCON80,18.731889637677785,0.27097393989593177,0.26148404067961417,1.03629246049454,0.3000657224652184,0.6099079462593653,TE
UCON81,29.32314814593811,0.052125753321546356,0.2313131756029477,0.22534710003299138,0.8217092612650505,0.9290256527808524,TE
UCON86,101.35560045939033,-0.12351902721523988,0.13025941009873937,-0.9482541577733989,0.34300008227527873,0.6449894476639408,TE
UCON89,45.97644489109982,-0.2399345509168294,0.18771535042192738,-1.2781828996804419,0.20118494417345087,0.5210007939353205,TE
UCON97,25.464393572253506,-0.28538025327528593,0.23083091948899429,-1.2363172745967097,0.2163406524195559,0.5355330900559506,TE
UCON99,90.77094287696052,-0.06748370865535266,0.18522120006870502,-0.36434116953308043,0.7156032605573079,0.8799020247335095,TE
Zaphod,1967.1772845383077,0.16806848547504002,0.10312497388334617,1.6297554234065286,0.10315319846492092,0.4141103027143081,TE
Zaphod2,606.0342547973638,0.19095125561369392,0.0968852041649664,1.970902133710337,0.04873507103435888,0.3280075957000056,TE
Zaphod3,1338.8870046636434,0.18403272814336544,0.07926979340994535,2.3215996942446466,0.02025450038010702,0.25750509143110173,TE
